Id,Televisacion,Ipid,Ifid,EtiquetaCalificacionPrincipal,ValorCalificacionPrincipal,GradoCalificacionPrincipal,Fecha,Cuenca,Direccion,Ciudad
6079756-1-EPMTV1003,EPMTV1003,6079756,234192,EPM_Suma_Ponderada_Media_del_Tramo,"0,11",1,2011-02-09 00:00:00,LA MUNOZ,CL 31 X Crs 54 a y 53 AB,Itagui
6081530-1-EPMTV1003,EPMTV1003,6081530,234650,EPM_Suma_Ponderada_Media_del_Tramo,"10,93",3,2011-02-09 00:00:00,LA MUNOZ,CL 31 X CRs 53AB y 53A,Itagui
6081541-1-EPMTV1003,EPMTV1003,6081541,234186,EPM_Suma_Ponderada_Media_del_Tramo,"0,54",1,2011-02-09 00:00:00,LA MUNOZ,CL 31 X CRs 53AB y 53A,Itagui
6082835-1-EPMTV1003,EPMTV1003,6082835,234230,EPM_Suma_Ponderada_Media_del_Tramo,"1,23",2,2011-02-09 00:00:00,LA MUNOZ,CL 31 Entre CLs 53 A  y 53 AB,Itagui
6092518-1-EPMTV1003,EPMTV1003,6092518,234621,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-09 00:00:00,LA MUNOZ,CL 31 N° 61 - 340,Itagui
8566496-1-EPMTV1003,EPMTV1003,8566496,231994,EPM_Suma_Ponderada_Media_del_Tramo,"3,74",2,2011-02-09 00:00:00,Tubería sin nombre homologado,CL 34 X N° 50 A 47 y CR 50A,Itagui
6063506-1-EPMTV1004,EPMTV1004,6063506,215404,EPM_Suma_Ponderada_Media_del_Tramo,"79,34",5,2011-02-10 00:00:00,LA MADERA,CL 57 SUR X Crs 43 A y 44,Bello
6063545-1-ITTV3286,ITTV3286,6063545,230197,EPM_Suma_Ponderada_Media_del_Tramo,"599,46",5,2011-02-11 00:00:00,LA MINA,Cl52Sur x Cr44 a No44-21,Envigado
6063546-1-ITTV3286,ITTV3286,6063546,230118,EPM_Suma_Ponderada_Media_del_Tramo,"674,23",5,2011-02-11 00:00:00,LA MINA,Cl52Sur x No44-21 a No44-65,Envigado
6063556-1-ITTV3286,ITTV3286,6063556,230120,EPM_Suma_Ponderada_Media_del_Tramo,"348,45",5,2011-02-11 00:00:00,LA MINA,Cr44 x Cl52Sur a No50S-100,Envigado
6063560-1-ITTV3286,ITTV3286,6063560,230129,EPM_Suma_Ponderada_Media_del_Tramo,"1305,83",5,2011-02-11 00:00:00,LA MINA,Cl52Sur x No43A-95 a No44-05,Envigado
6063562-1-ITTV3286,ITTV3286,6063562,230131,,0,,2011-02-11 00:00:00,LA MINA,Cr44 x Cl52Sur a No50S-100,Envigado
6064118-1-ITTV3286,ITTV3286,6064118,230121,EPM_Suma_Ponderada_Media_del_Tramo,"745,3",5,2011-02-11 00:00:00,LA MINA,Cr44 x No50S-100 a No50S-98,Envigado
6064119-1-ITTV3286,ITTV3286,6064119,230052,EPM_Suma_Ponderada_Media_del_Tramo,1566,5,2011-02-11 00:00:00,LA MINA,Cr44 x Cl50Sur a No50S-98,Envigado
6064122-1-ITTV3286,ITTV3286,6064122,230122,EPM_Suma_Ponderada_Media_del_Tramo,"504,51",5,2011-02-11 00:00:00,LA MINA,Cr44 x No50S-100 a No50S-98,Envigado
6064123-1-ITTV3286,ITTV3286,6064123,230059,,0,,2011-02-11 00:00:00,LA MINA,Cr44 x No50S-98 a Cl50Sur,Envigado
6064124-1-ITTV3286,ITTV3286,6064124,230058,EPM_Suma_Ponderada_Media_del_Tramo,"556,8",5,2011-02-11 00:00:00,LA MINA,Cr44 x Cl50Sur,Envigado
6064173-1-ITTV3286,ITTV3286,6064173,230053,EPM_Suma_Ponderada_Media_del_Tramo,"11,25",3,2011-02-11 00:00:00,LA MINA,Cl50Sur x Cr44,Envigado
9127507-1-ITTV2927,ITTV2927,9127507,9127507,EPM_Suma_Ponderada_Media_del_Tramo,"4,71",3,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127519-1-ITTV2927,ITTV2927,9127519,9127519,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127520-1-ITTV2927,ITTV2927,9127520,9127520,EPM_Suma_Ponderada_Media_del_Tramo,"0,62",1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127524-1-ITTV2927,ITTV2927,9127524,9127524,EPM_Suma_Ponderada_Media_del_Tramo,"7,26",3,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,medellin
9127527-1-ITTV2927,ITTV2927,9127527,9127527,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127529-1-ITTV2927,ITTV2927,9127529,9127529,EPM_Suma_Ponderada_Media_del_Tramo,"3,61",2,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127530-1-ITTV2927,ITTV2927,9127530,9127530,EPM_Suma_Ponderada_Media_del_Tramo,"3,16",2,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127533-1-ITTV2927,ITTV2927,9127533,9127533,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,Tubería sin nombre homologado,Cr36A x CL89A-65,Medellin
9127534-1-ITTV2927,ITTV2927,9127534,9127534,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9127536-1-ITTV2927,ITTV2927,9127536,9127536,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9132369-1-ITTV2927,ITTV2927,9132369,9132369,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellin
9132370-1-ITTV2927,ITTV2927,9132370,9132370,EPM_Suma_Ponderada_Media_del_Tramo,"7,92",3,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellin
9132371-1-ITTV2927,ITTV2927,9132371,9132371,EPM_Suma_Ponderada_Media_del_Tramo,"5,78",3,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellin
9132372-1-ITTV2927,ITTV2927,9132372,9132372,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellin
9132376-1-ITTV2927,ITTV2927,9132376,9132376,EPM_Suma_Ponderada_Media_del_Tramo,"1,01",1,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellin
9132377-1-ITTV2927,ITTV2927,9132377,9132377,EPM_Suma_Ponderada_Media_del_Tramo,"1,01",1,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellin
9132378-1-ITTV2927,ITTV2927,9132378,9132378,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9132379-1-ITTV2927,ITTV2927,9132379,9132379,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x Cl89A-65,Medellin
9132380-1-ITTV2927,ITTV2927,9132380,9132380,EPM_Suma_Ponderada_Media_del_Tramo,"2,53",2,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9132381-1-ITTV2927,ITTV2927,9132381,9132381,EPM_Suma_Ponderada_Media_del_Tramo,"2,63",2,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9132382-1-ITTV2927,ITTV2927,9132382,9132382,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,Cr36A x CL89A-65,Medellin
9132395-1-ITTV2927,ITTV2927,9132395,9132395,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-14 00:00:00,LA BERMEJALA,CL 89A CR 36-13,Medellim
9113833-1-ITTV2956,ITTV2956,9113833,9113833,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,Tubería sin nombre homologado,,Medellin
9113835-1-ITTV2956,ITTV2956,9113835,9113835,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113838-1-ITTV2956,ITTV2956,9113838,9113838,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113840-1-ITTV2956,ITTV2956,9113840,9113840,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113881-1-ITTV2956,ITTV2956,9113881,9113881,EPM_Suma_Ponderada_Media_del_Tramo,"2,29",2,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113889-1-ITTV2956,ITTV2956,9113889,9113889,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113894-1-ITTV2956,ITTV2956,9113894,9113894,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113915-1-ITTV2956,ITTV2956,9113915,9113915,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113917-1-ITTV2956,ITTV2956,9113917,9113917,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113922-1-ITTV2956,ITTV2956,9113922,9113922,EPM_Suma_Ponderada_Media_del_Tramo,1,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cl79C,Medellin
9113925-1-ITTV2956,ITTV2956,9113925,9113925,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-20 00:00:00,EL MOLINO,Cr25 x Cr79C,Medellin
205-1-ITTV2908,ITTV2908,205,-1,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-22 00:00:00,Tubería sin nombre homologado,CR 42 x No54A-161 CF,Medellin
206-1-ITTV2908,ITTV2908,206,-1,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-22 00:00:00,Tubería sin nombre homologado,CR42  x no54A-161 CF TR1,MEDELLIN
9143495-1-ITTV2923,ITTV2923,9143495,9143495,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-22 00:00:00,Tubería sin nombre homologado,cl 3sur x no43a-64 a cl4 sur,Medellin
9143496-1-ITTV2923,ITTV2923,9143496,9143496,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-22 00:00:00,Tubería sin nombre homologado,CL3sur x No 43a-64 a CL4 sur,MEDELLIN
9143497-1-ITTV2923,ITTV2923,9143497,9143497,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-22 00:00:00,Tubería sin nombre homologado,CL3sur x No 43a-64 a CL4 sur,MEDELLIN
6039643-1-EPMTV1005,EPMTV1005,6039643,523843,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CLs 64 y 63,Bello
9085234-1-EPMTV1005,EPMTV1005,9085234,9085234,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CLs 64B y 64 A,Bello
9085235-1-EPMTV1005,EPMTV1005,9085235,9085235,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CLs 65 y 64B,Bello
9085236-1-EPMTV1005,EPMTV1005,9085236,9085236,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CL 64 B,Bello
9085238-1-EPMTV1005,EPMTV1005,9085238,9085238,EPM_Suma_Ponderada_Media_del_Tramo,"4,07",3,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CLs 65 A y 65,Bello
9085251-1-EPMTV1005,EPMTV1005,9085251,9085251,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CL 63,Bello
9085257-1-EPMTV1005,EPMTV1005,9085257,9085257,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CL 62,Bello
9085267-1-EPMTV1005,EPMTV1005,9085267,9085267,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CL 62,Bello
9085345-1-EPMTV1005,EPMTV1005,9085345,9085345,EPM_Suma_Ponderada_Media_del_Tramo,"0,85",1,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 65 A X CR 66,Bello
9085348-1-EPMTV1005,EPMTV1005,9085348,9085348,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 65 X CR 66,Bello
9085349-1-EPMTV1005,EPMTV1005,9085349,9085349,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 65 X CR 66,Bello
9085350-1-EPMTV1005,EPMTV1005,9085350,9085350,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 65 X CR 66,Bello
9085351-1-EPMTV1005,EPMTV1005,9085351,9085351,EPM_Suma_Ponderada_Media_del_Tramo,"1,91",2,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 65A X CR 66,Bello
9085352-1-EPMTV1005,EPMTV1005,9085352,9085352,EPM_Suma_Ponderada_Media_del_Tramo,"0,95",1,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 65 X CR 66,Bello
9085367-1-EPMTV1005,EPMTV1005,9085367,9085367,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-23 00:00:00,Tubería sin nombre homologado,CR 66 X CLs 64 y 63,Bello
9085373-1-EPMTV1005,EPMTV1005,9085373,9085373,EPM_Suma_Ponderada_Media_del_Tramo,"0,88",1,2011-02-23 00:00:00,Tubería sin nombre homologado,CL 64 A X CR 66,Bello
9113789-1-ITTV2954,ITTV2954,9113789,9113789,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113790-1-ITTV2954,ITTV2954,9113790,9113790,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113792-1-ITTV2954,ITTV2954,9113792,9113792,EPM_Suma_Ponderada_Media_del_Tramo,"0,43",1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113794-1-ITTV2954,ITTV2954,9113794,9113794,EPM_Suma_Ponderada_Media_del_Tramo,5,3,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113796-1-ITTV2954,ITTV2954,9113796,9113796,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113797-1-ITTV2954,ITTV2954,9113797,9113797,EPM_Suma_Ponderada_Media_del_Tramo,"2,18",2,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113798-1-ITTV2954,ITTV2954,9113798,9113798,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113800-1-ITTV2954,ITTV2954,9113800,9113800,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x C24,medellin
9113801-1-ITTV2954,ITTV2954,9113801,9113801,EPM_Suma_Ponderada_Media_del_Tramo,"0,25",1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113826-1-ITTV2996,ITTV2996,9113826,9113826,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,Tubería sin nombre homologado,Cl79C x Cr24,Medellin
9113828-1-ITTV2996,ITTV2996,9113828,9113828,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,Tubería sin nombre homologado,Cl79C x Cr24,medellin
9113830-1-ITTV2996,ITTV2996,9113830,9113830,EPM_Suma_Ponderada_Media_del_Tramo,"2,44",2,2011-02-24 00:00:00,Tubería sin nombre homologado,Cl79C x Cr24,medellin
9113832-1-ITTV2996,ITTV2996,9113832,9113832,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,Medellin
9113842-1-ITTV2954,ITTV2954,9113842,9113842,EPM_Suma_Ponderada_Media_del_Tramo,"9,52",3,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113844-1-ITTV2954,ITTV2954,9113844,9113844,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113846-1-ITTV2954,ITTV2954,9113846,9113846,EPM_Suma_Ponderada_Media_del_Tramo,10,3,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113935-1-ITTV2996,ITTV2996,9113935,9113935,EPM_Suma_Ponderada_Media_del_Tramo,"7,13",3,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,Medellin
9113936-1-ITTV2996,ITTV2996,9113936,9113936,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,Tubería sin nombre homologado,CL 79C x Cr24,Medellin
9113940-1-ITTV2996,ITTV2996,9113940,9113940,EPM_Suma_Ponderada_Media_del_Tramo,0,0,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9113941-1-ITTV2996,ITTV2996,9113941,9113941,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,Tubería sin nombre homologado,Cl79C x Cr24,medellin
9113942-1-ITTV2996,ITTV2996,9113942,9113942,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9158750-1-ITTV2996,ITTV2996,9158750,9158750,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,Tubería sin nombre homologado,Cl79C x Cr24,medellin
9159011-1-ITTV2954,ITTV2954,9159011,9159011,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
9159026-1-ITTV2954,ITTV2954,9159026,9159026,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-24 00:00:00,EL MOLINO,Cl79C x Cr24,medellin
6126628-1-ITTV2913,ITTV2913,6126628,275893,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-26 00:00:00,EL BOLO,Cr52d x Cl74,ITAGUI
6126630-1-ITTV2913,ITTV2913,6126630,275879,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-26 00:00:00,EL BOLO,Cr 52d x Cl74,ITAGUI
6126640-1-ITTV2913,ITTV2913,6126640,275861,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-26 00:00:00,EL BOLO,Cr52d x Cl74,ITAGUI
6126642-1-ITTV2913,ITTV2913,6126642,275860,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-26 00:00:00,EL BOLO,Cr52d x Cl74,ITAGUI
6126645-1-ITTV2913,ITTV2913,6126645,275847,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-26 00:00:00,EL BOLO,Cr52d x Cl74,ITAGUI
6058590-2-EPMTV1003,EPMTV1003,6058590,234812,EPM_Suma_Ponderada_Media_del_Tramo,"17,42",4,2011-02-27 00:00:00,LA MUNOZ,CR 65 X CL 75 AA SUR,La Estrella
6058592-2-EPMTV1003,EPMTV1003,6058592,234308,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-27 00:00:00,LA MUNOZ,CL 75AA SUR X CR 64,La Estrella
6081541-2-EPMTV1003,EPMTV1003,6081541,234186,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-02-27 00:00:00,LA MUNOZ,CL 31 X CRs 53AB y 53A,Itagui
6081549-2-EPMTV1003,EPMTV1003,6081549,234183,EPM_Suma_Ponderada_Media_del_Tramo,"0,81",1,2011-02-27 00:00:00,LA MUNOZ,CL 31 X CRs 53 AB y 53 A,Itagui
6219662-1-ITTV2920,ITTV2920,6219662,394447,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-01 00:00:00,LA HUESO,CL43 x CR 86A a CR 86,Medellin
6219665-1-ITTV2920,ITTV2920,6219665,394448,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-01 00:00:00,LA HUESO,Cl 43 x Cr 86 a Cr 88,Medellin
6223062-1-ITTV2920,ITTV2920,6223062,394585,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-01 00:00:00,LA HUESO,CL43 x CR 86A a CR 86,Medellin
6205507-1-ITTV-2909,ITTV-2909,6205507,344570,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,CENTRO PARRILLA,CL31 x CR44A a CR46,Medelin
6205897-1-ITTV-2909,ITTV-2909,6205897,344571,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,CENTRO PARRILLA,CL31 x CR44A a CR46,Medellin
6233358-1-ITTV-2917,ITTV-2917,6233358,417767,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,Cl 52 B Cr 81 - 47,Medellin
8596047-1-ITTV-2917,ITTV-2917,8596047,417243,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,Cl 52B x Cr 81,Medellin
8596050-1-ITTV-2917,ITTV-2917,8596050,417764,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,Cl 52B x Cr 81,Medellin
8596051-1-ITTV-2917,ITTV-2917,8596051,417765,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,Cl 52B x Cr 81,Medellin
8596052-1-ITTV-2917,ITTV-2917,8596052,-1,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CR 81 X CL 52 - 68,Medellín
8687317-1-ITTV-2917,ITTV-2917,8687317,417766,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,Cl 52B x Cr 81,Medellin
9213139-1-EPMTV1006,EPMTV1006,9213139,9213139,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 N° 82 - 49,Medellín
9213141-1-EPMTV1006,EPMTV1006,9213141,9213141,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 82,Medellín
9213168-1-EPMTV1006,EPMTV1006,9213168,9213168,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 82,Medellín
9213170-1-EPMTV1006,EPMTV1006,9213170,9213170,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 82,Medellín
9213172-1-EPMTV1006,EPMTV1006,9213172,9213172,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CRs 81 B y 82,Medellín
9213213-1-EPMTV1006,EPMTV1006,9213213,9213213,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 82,Medellín
9213217-1-EPMTV1006,EPMTV1006,9213217,9213217,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 81 B,Medellín
9213220-1-EPMTV1006,EPMTV1006,9213220,9213220,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 82,Medellín
9213225-1-EPMTV1006,EPMTV1006,9213225,9213225,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 81 B,Medellín
9213229-1-EPMTV1006,EPMTV1006,9213229,9213229,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X Crs 81 B y 81 A,Medellín
9213242-1-EPMTV1006,EPMTV1006,9213242,9213242,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CR 81,Medellín
9213244-1-EPMTV1006,EPMTV1006,9213244,9213244,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 XCRs 81 y 80,Medellín
9213246-1-EPMTV1006,EPMTV1006,9213246,9213246,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 N° 80 - 64,Medellín
9213248-1-EPMTV1006,EPMTV1006,9213248,9213248,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54 X CRs 81 y 80,Medellín
9213251-1-EPMTV1006,EPMTV1006,9213251,9213251,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-02 00:00:00,LA HUESO,CL 54  X CRs 81 y 80,Medellín
6060453-1-EPMTV1007,EPMTV1007,6060453,218147,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-03 00:00:00,LA DOCTORA,CL 61 SUR X CR 48,Sabaneta
6062798-1-ITTV-2907,ITTV-2907,6062798,257560,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-03 00:00:00,Tubería sin nombre homologado,,MEDELLIN
6072000-1-ITTV-2906,ITTV-2906,6072000,257919,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-03 00:00:00,LA AYURA,Cr 48  x  Cl 27A sur,Envigado
9195862-1-ITTV-2911,ITTV-2911,9195862,9195862,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-03 00:00:00,LA HUESO,CL 51B CR 81B-00,Medellín
9195879-1-ITTV-2911,ITTV-2911,9195879,9195879,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-03 00:00:00,LA HUESO,CL 51B CL 52-00,Medellín
6182743-1-EPMTV1008,EPMTV1008,6182743,341538,EPM_Suma_Ponderada_Media_del_Tramo,175,5,2011-03-04 00:00:00,Tubería sin nombre homologado,CL 47 X CRs 32 y 21,Medellín
6190290-1-EPMTV1008,EPMTV1008,6190290,362158,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2011-03-04 00:00:00,Tubería sin nombre homologado,CL 47 X CRS 43 y 44,Medellín
6196290-1-EPMTV1008,EPMTV1008,6196290,362655,EPM_Suma_Ponderada_Media_del_Tramo,"75,68",5,2011-03-04 00:00:00,Tubería sin nombre homologado,CL 50 X Crs 33 Y 35,Medellín
6196293-1-EPMTV1008,EPMTV1008,6196293,362347,EPM_Suma_Ponderada_Media_del_Tramo,"12,52",4,2011-03-04 00:00:00,Tubería sin nombre homologado,CL 50 X CRs 33 y 35,Medellín
6196299-1-EPMTV1008,EPMTV1008,6196299,362350,EPM_Suma_Ponderada_Media_del_Tramo,259,5,2011-03-04 00:00:00,Tubería sin nombre homologado,CR35 X CL 50,Medellín
6196494-1-EPMTV1008,EPMTV1008,6196494,362415,EPM_Suma_Ponderada_Media_del_Tramo,"17,92",4,2011-03-04 00:00:00,Tubería sin nombre homologado,CL 47 X CRs 34 y 35,Medellín
